"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes"
"Burkina Faso","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1991","10","CFA franc                               ","1968","Western calendar year","9181000000",""
"Burkina Faso","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1990","10","CFA franc                               ","1968","Western calendar year","5447000000",""
"Burkina Faso","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1990","10","CFA franc                               ","1968","Western calendar year","5119000000",""
"Burkina Faso","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1990","10","CFA franc                               ","1968","Western calendar year","5119000000",""
"Burkina Faso","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","1990","10","CFA franc                               ","1968","Western calendar year","19617000000",""
"Burkina Faso","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1990","10","CFA franc                               ","1968","Western calendar year","9134000000",""
"Burkina Faso","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1989","10","CFA franc                               ","1968","Western calendar year","5211000000",""
"Burkina Faso","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1989","10","CFA franc                               ","1968","Western calendar year","4018000000",""
"Burkina Faso","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1989","10","CFA franc                               ","1968","Western calendar year","4018000000",""
"Burkina Faso","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","1989","10","CFA franc                               ","1968","Western calendar year","17668000000",""
"Burkina Faso","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1989","10","CFA franc                               ","1968","Western calendar year","7947000000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2014","100","escudo","1993","Western calendar year","3418074844",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2014","100","escudo","1993","Western calendar year","2499948217.05326",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2014","100","escudo","1993","Western calendar year","2499948217.05326",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2014","100","escudo","1993","Western calendar year","10309889954.025",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2014","100","escudo","1993","Western calendar year","5261444251.902",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2013","100","escudo","1993","Western calendar year","3354577743.06019",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2013","100","escudo","1993","Western calendar year","1957953463.92169",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2013","100","escudo","1993","Western calendar year","1957953463.92169",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2013","100","escudo","1993","Western calendar year","10512241742.22",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2013","100","escudo","1993","Western calendar year","4935428115.494",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2012","100","escudo","1993","Western calendar year","3235480000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2012","100","escudo","1993","Western calendar year","1940110000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2012","100","escudo","1993","Western calendar year","1940110000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2012","100","escudo","1993","Western calendar year","10749900000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2012","100","escudo","1993","Western calendar year","5336950000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2011","100","escudo","1993","Western calendar year","3104880000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2011","100","escudo","1993","Western calendar year","1917230000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2011","100","escudo","1993","Western calendar year","1917230000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2011","100","escudo","1993","Western calendar year","10573900000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2011","100","escudo","1993","Western calendar year","4669920000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2010","100","escudo","1993","Western calendar year","2803580000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2010","100","escudo","1993","Western calendar year","2257070000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2010","100","escudo","1993","Western calendar year","2257070000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2010","100","escudo","1993","Western calendar year","9719260000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2010","100","escudo","1993","Western calendar year","4083710000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2009","100","escudo","1993","Western calendar year","2573610000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2009","100","escudo","1993","Western calendar year","2676070000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2009","100","escudo","1993","Western calendar year","2676070000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2009","100","escudo","1993","Western calendar year","8913160000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2009","100","escudo","1993","Western calendar year","3921340000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2008","100","escudo","1993","Western calendar year","2470220000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2008","100","escudo","1993","Western calendar year","3482400000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2008","100","escudo","1993","Western calendar year","3482400000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2008","100","escudo","1993","Western calendar year","8899800000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2008","100","escudo","1993","Western calendar year","3661850000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2007","100","escudo","1993","Western calendar year","2072760000",""
"Cabo Verde","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2007","100","escudo","1993","Western calendar year","2710470000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2007","100","escudo","1993","Western calendar year","2710470000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2007","100","escudo","1993","Western calendar year","7559610000",""
"Cabo Verde","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2007","100","escudo","1993","Western calendar year","3075260000",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2003","200","CFA franc","1993","Western calendar year","40175000000",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2003","200","CFA franc","1993","Western calendar year","74249000000",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2003","200","CFA franc","1993","Western calendar year","74249000000","6"
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2003","200","CFA franc","1993","Western calendar year","108337000000",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2003","200","CFA franc","1993","Western calendar year","38642000000",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2002","200","CFA franc","1993","Western calendar year","34481333175.0308",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2002","200","CFA franc","1993","Western calendar year","58389603649.4155",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2002","200","CFA franc","1993","Western calendar year","58389603649.4155","6"
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2002","200","CFA franc","1993","Western calendar year","95398000000",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2002","200","CFA franc","1993","Western calendar year","42497000000",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2001","200","CFA franc","1993","Western calendar year","33091671369.7036",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2001","200","CFA franc","1993","Western calendar year","56252236504.0216",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2001","200","CFA franc","1993","Western calendar year","56252236504.0216","6"
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2001","200","CFA franc","1993","Western calendar year","86826000000",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2001","200","CFA franc","1993","Western calendar year","37981000000",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2000","200","CFA franc","1993","Western calendar year","30956248595.0955",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2000","200","CFA franc","1993","Western calendar year","51095194284.4465",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2000","200","CFA franc","1993","Western calendar year","51095194284.4465","6"
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2000","200","CFA franc","1993","Western calendar year","74101000000",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2000","200","CFA franc","1993","Western calendar year","27765000000",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1999","200","CFA franc","1993","Western calendar year","30209858785.6739",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1999","200","CFA franc","1993","Western calendar year","57437280469.2141",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1999","200","CFA franc","1993","Western calendar year","57437280469.2141","6"
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","1999","200","CFA franc","1993","Western calendar year","74592500000",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1999","200","CFA franc","1993","Western calendar year","33914500000",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1998","200","CFA franc","1993","Western calendar year","25936028674.8427",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1998","200","CFA franc","1993","Western calendar year","66747099299.4562",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1998","200","CFA franc","1993","Western calendar year","66747099299.4562","6"
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","1998","200","CFA franc","1993","Western calendar year","68070500000",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1998","200","CFA franc","1993","Western calendar year","49054500000",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1997","200","CFA franc","1993","Western calendar year","22875139497.0156",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1997","200","CFA franc","1993","Western calendar year","69328366592.5157",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1997","200","CFA franc","1993","Western calendar year","69328366592.5157",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","1997","200","CFA franc","1993","Western calendar year","65169500000",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1997","200","CFA franc","1993","Western calendar year","49276000000",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1996","200","CFA franc","1993","Western calendar year","21526825610.4958",""
"Cameroon","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1996","200","CFA franc","1993","Western calendar year","67083275717.4641",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1996","200","CFA franc","1993","Western calendar year","67083275717.4641",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","1996","200","CFA franc","1993","Western calendar year","80902500000",""
"Cameroon","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1996","200","CFA franc","1993","Western calendar year","47212500000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2010","200","CFA Franc","1993","Western calendar year","22190000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2010","200","CFA Franc","1993","Western calendar year","32843000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2009","200","CFA Franc","1993","Western calendar year","5926000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2009","200","CFA Franc","1993","Western calendar year","19820000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2008","200","CFA Franc","1993","Western calendar year","6489000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2008","200","CFA Franc","1993","Western calendar year","18553000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2007","200","CFA Franc","1993","Western calendar year","3111000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2007","200","CFA Franc","1993","Western calendar year","20910000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2006","200","CFA Franc","1993","Western calendar year","4204000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2006","200","CFA Franc","1993","Western calendar year","21338000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2005","200","CFA Franc","1993","Western calendar year","3397000000",""
"Chad","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2005","200","CFA Franc","1993","Western calendar year","16232000000",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2015","1000","Chilean peso","2008","Western calendar year","3159793845090.33",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2015","1000","Chilean peso","2008","Western calendar year","3901882534819.59","7"
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2015","1000","Chilean peso","2008","Western calendar year","3901882534819.59","7"
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2015","1000","Chilean peso","2008","Western calendar year","15397058406686.6",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2015","1000","Chilean peso","2008","Western calendar year","16705148875924.6",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2014","1000","Chilean peso","2008","Western calendar year","2939901958625.72",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2014","200","Chilean peso","1993","Western calendar year","2724782352457.51",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2014","1000","Chilean peso","2008","Western calendar year","3604715171159.1","7"
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2014","200","Chilean peso","1993","Western calendar year","4047367240927.85",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2014","1000","Chilean peso","2008","Western calendar year","3604715171159.1","7"
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2014","200","Chilean peso","1993","Western calendar year","4047367240927.85",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2014","1000","Chilean peso","2008","Western calendar year","15731060542122.4",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2014","200","Chilean peso","1993","Western calendar year","15256295377195.1",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2014","1000","Chilean peso","2008","Western calendar year","16012096164948.8",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2014","200","Chilean peso","1993","Western calendar year","13617730685014.7",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2013","1000","Chilean peso","2008","Western calendar year","2702055574146",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2013","200","Chilean peso","1993","Western calendar year","2556841286643.39",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2013","1000","Chilean peso","2008","Western calendar year","3834895516044.21","7"
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2013","200","Chilean peso","1993","Western calendar year","3814996160846.85",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2013","1000","Chilean peso","2008","Western calendar year","3834895516044.21","7"
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2013","200","Chilean peso","1993","Western calendar year","3814996160846.85",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2013","1000","Chilean peso","2008","Western calendar year","12513211558462.8",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2013","200","Chilean peso","1993","Western calendar year","11986486022044.7",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2013","1000","Chilean peso","2008","Western calendar year","14719568470085.2",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2013","200","Chilean peso","1993","Western calendar year","12953143336469.3",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2012","1000","Chilean peso","2008","Western calendar year","2549786666968.36",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2012","200","Chilean peso","1993","Western calendar year","2396715418385.74",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2012","1000","Chilean peso","2008","Western calendar year","3221538183109.97","7"
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2012","200","Chilean peso","1993","Western calendar year","3962208261563.32",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2012","1000","Chilean peso","2008","Western calendar year","3221538183109.97","7"
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2012","200","Chilean peso","1993","Western calendar year","3962208261563.32",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2012","1000","Chilean peso","2008","Western calendar year","12335676622383.4",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2012","200","Chilean peso","1993","Western calendar year","11608801695940.1",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2012","1000","Chilean peso","2008","Western calendar year","15093605926465.2",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2012","200","Chilean peso","1993","Western calendar year","13475285638569.1",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2011","1000","Chilean peso","2008","Western calendar year","2289488082393.96",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2011","200","Chilean peso","1993","Western calendar year","2193577538893.16",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2011","1000","Chilean peso","2008","Western calendar year","3248105226192.76","7"
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2011","200","Chilean peso","1993","Western calendar year","3576780630155.86",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2011","1000","Chilean peso","2008","Western calendar year","3248105226192.76","7"
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2011","200","Chilean peso","1993","Western calendar year","3576780630155.86",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2011","1000","Chilean peso","2008","Western calendar year","11011571390264.9",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2011","200","Chilean peso","1993","Western calendar year","10422682674384.8",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2011","1000","Chilean peso","2008","Western calendar year","12541120949962.5",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2011","200","Chilean peso","1993","Western calendar year","10981792395944.6",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2010","1000","Chilean peso","2008","Western calendar year","1943408298771.09",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2010","200","Chilean peso","1993","Western calendar year","1929647381937.88",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2010","1000","Chilean peso","2008","Western calendar year","2836882104340.86","7"
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2010","200","Chilean peso","1993","Western calendar year","3194165598587.59",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2010","1000","Chilean peso","2008","Western calendar year","2836882104340.86","7"
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2010","200","Chilean peso","1993","Western calendar year","3194165598587.59",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2010","1000","Chilean peso","2008","Western calendar year","8022667324586.43",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2010","200","Chilean peso","1993","Western calendar year","7747723087817.74",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2010","1000","Chilean peso","2008","Western calendar year","9644405711906.74",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2010","200","Chilean peso","1993","Western calendar year","8790716129842.08",""
"Chile","4.4","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2009","100","Chilean peso                            ","1993","Western calendar year","131131000000",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2009","1000","Chilean peso","2008","Western calendar year","1784302267275.66",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2009","200","Chilean peso","1993","Western calendar year","1797013271207.82",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2009","100","Chilean peso                            ","1993","Western calendar year","1738945633725.81",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2009","1000","Chilean peso","2008","Western calendar year","2679746388432.96","7"
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2009","200","Chilean peso","1993","Western calendar year","3081486478087.32",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2009","100","Chilean peso                            ","1993","Western calendar year","3116757000000",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2009","1000","Chilean peso","2008","Western calendar year","2679746388432.96","7"
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2009","200","Chilean peso","1993","Western calendar year","3081486478087.32",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2009","100","Chilean peso                            ","1993","Western calendar year","3116757000000",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2009","1000","Chilean peso","2008","Western calendar year","5811362219378.88",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2009","200","Chilean peso","1993","Western calendar year","5371528495335.19",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2009","100","Chilean peso                            ","1993","Western calendar year","9996060000000",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","Adjustment entry for FISIM (balanced by Nominal Sector)","","2009","100","Chilean peso                            ","1993","Western calendar year","-3751409000000",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2009","1000","Chilean peso","2008","Western calendar year","9009746386366.04",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2009","200","Chilean peso","1993","Western calendar year","8518669257123.42",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2009","100","Chilean peso                            ","1993","Western calendar year","7336843000000",""
"Chile","4.4","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2008","100","Chilean peso                            ","1993","Western calendar year","153018780000",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2008","1000","Chilean peso","2008","Western calendar year","1811033465671.31",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2008","200","Chilean peso","1993","Western calendar year","1837641301570.31",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2008","100","Chilean peso                            ","1993","Western calendar year","1769022330167.09",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2008","1000","Chilean peso","2008","Western calendar year","2396185306215.66","7"
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2008","200","Chilean peso","1993","Western calendar year","2805418089359.92",""
"Chile","4.4","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2008","100","Chilean peso                            ","1993","Western calendar year","2472979050000",""
"Chile","4.4","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2008","1000","Chilean peso","2008","Western calendar year","2396185306215.66","7"
