"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes"
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1984","200","Danish krone","1993","Western calendar year","106098000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1984","100","Danish krone                            ","1993","Western calendar year","105305000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","1984","200","Danish krone","1993","Western calendar year","124369000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1984","200","Danish krone","1993","Western calendar year","127358000000",""
"Denmark","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","1983","200","Danish krone","1993","Western calendar year","43590000000",""
"Denmark","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","1983","100","Danish krone                            ","1993","Western calendar year","47937000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1983","200","Danish krone","1993","Western calendar year","164114000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1983","100","Danish krone                            ","1993","Western calendar year","166934000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1983","200","Danish krone","1993","Western calendar year","89908000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1983","100","Danish krone                            ","1993","Western calendar year","88180000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1983","200","Danish krone","1993","Western calendar year","89908000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1983","100","Danish krone                            ","1993","Western calendar year","88180000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","1983","200","Danish krone","1993","Western calendar year","104941000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1983","200","Danish krone","1993","Western calendar year","109772000000",""
"Denmark","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","1982","200","Danish krone","1993","Western calendar year","39506000000",""
"Denmark","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","1982","100","Danish krone                            ","1993","Western calendar year","45699000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1982","200","Danish krone","1993","Western calendar year","147606000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1982","100","Danish krone                            ","1993","Western calendar year","149912000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1982","200","Danish krone","1993","Western calendar year","75450000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1982","100","Danish krone                            ","1993","Western calendar year","74581000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1982","200","Danish krone","1993","Western calendar year","75450000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1982","100","Danish krone                            ","1993","Western calendar year","74581000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","1982","200","Danish krone","1993","Western calendar year","91204000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1982","200","Danish krone","1993","Western calendar year","103013000000",""
"Denmark","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","1981","200","Danish krone","1993","Western calendar year","35603000000",""
"Denmark","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","1981","100","Danish krone                            ","1993","Western calendar year","41069000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1981","200","Danish krone","1993","Western calendar year","131593000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","1981","100","Danish krone                            ","1993","Western calendar year","133942000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1981","200","Danish krone","1993","Western calendar year","60764000000",""
"Denmark","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","1981","100","Danish krone                            ","1993","Western calendar year","60941000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1981","200","Danish krone","1993","Western calendar year","60764000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","1981","100","Danish krone                            ","1993","Western calendar year","60941000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","1981","200","Danish krone","1993","Western calendar year","81721000000",""
"Denmark","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","1981","200","Danish krone","1993","Western calendar year","88601000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2016","1000","Euro","2008","Western calendar year","23360000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2016","1000","Euro","2008","Western calendar year","70183000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2016","1000","Euro","2008","Western calendar year","48749000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2016","1000","Euro","2008","Western calendar year","48749000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2016","1000","Euro","2008","Western calendar year","25104000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2016","1000","Euro","2008","Western calendar year","36600000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2015","1000","Euro","2008","Western calendar year","23240000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2015","1000","Euro","2008","Western calendar year","68028000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2015","1000","Euro","2008","Western calendar year","47178000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2015","1000","Euro","2008","Western calendar year","47178000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2015","1000","Euro","2008","Western calendar year","21670000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2015","1000","Euro","2008","Western calendar year","32838000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2014","1000","Euro","2008","Western calendar year","23223000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2014","1000","Euro","2008","Western calendar year","66816000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2014","1000","Euro","2008","Western calendar year","45033000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2014","1000","Euro","2008","Western calendar year","45033000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2014","1000","Euro","2008","Western calendar year","22343000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2014","1000","Euro","2008","Western calendar year","33349000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2013","1000","Euro","2008","Western calendar year","23142000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2013","1000","Euro","2008","Western calendar year","66721000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2013","1000","Euro","2008","Western calendar year","43476000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2013","1000","Euro","2008","Western calendar year","43476000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2013","1000","Euro","2008","Western calendar year","19865000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2013","1000","Euro","2008","Western calendar year","31875000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2012","1000","Euro","2008","Western calendar year","22890000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2012","500","1999 FIM euro / euro","1993","Western calendar year","17871000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2012","1000","Euro","2008","Western calendar year","66451000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2012","500","1999 FIM euro / euro","1993","Western calendar year","66414000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2012","1000","Euro","2008","Western calendar year","43233000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2012","500","1999 FIM euro / euro","1993","Western calendar year","39190000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2012","1000","Euro","2008","Western calendar year","43233000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2012","500","1999 FIM euro / euro","1993","Western calendar year","39190000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2012","1000","Euro","2008","Western calendar year","24382000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2012","500","1999 FIM euro / euro","1993","Western calendar year","24502000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2012","1000","Euro","2008","Western calendar year","35283000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2012","500","1999 FIM euro / euro","1993","Western calendar year","35638000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2011","1000","Euro","2008","Western calendar year","22101000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2011","500","1999 FIM euro / euro","1993","Western calendar year","17303000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2011","1000","Euro","2008","Western calendar year","64208000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2011","500","1999 FIM euro / euro","1993","Western calendar year","64349000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2011","1000","Euro","2008","Western calendar year","45715000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2011","500","1999 FIM euro / euro","1993","Western calendar year","40162000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2011","1000","Euro","2008","Western calendar year","45715000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2011","500","1999 FIM euro / euro","1993","Western calendar year","40162000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2011","1000","Euro","2008","Western calendar year","23048000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2011","500","1999 FIM euro / euro","1993","Western calendar year","23208000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2011","1000","Euro","2008","Western calendar year","34889000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2011","500","1999 FIM euro / euro","1993","Western calendar year","34971000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2010","1000","Euro","2008","Western calendar year","21608000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2010","500","1999 FIM euro / euro","1993","Western calendar year","16852000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2010","1000","Euro","2008","Western calendar year","60870000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2010","500","1999 FIM euro / euro","1993","Western calendar year","60820000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2010","1000","Euro","2008","Western calendar year","44797000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2010","500","1999 FIM euro / euro","1993","Western calendar year","39088000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2010","1000","Euro","2008","Western calendar year","44797000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2010","500","1999 FIM euro / euro","1993","Western calendar year","39088000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2010","1000","Euro","2008","Western calendar year","22116000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2010","500","1999 FIM euro / euro","1993","Western calendar year","23375000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2010","1000","Euro","2008","Western calendar year","31525000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2010","500","1999 FIM euro / euro","1993","Western calendar year","32672000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2009","1000","Euro","2008","Western calendar year","21702000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2009","500","1999 FIM euro / euro","1993","Western calendar year","17024000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2009","1000","Euro","2008","Western calendar year","60417000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2009","500","1999 FIM euro / euro","1993","Western calendar year","60093000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2009","1000","Euro","2008","Western calendar year","41746000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2009","500","1999 FIM euro / euro","1993","Western calendar year","35692000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2009","1000","Euro","2008","Western calendar year","41746000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2009","500","1999 FIM euro / euro","1993","Western calendar year","35692000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2009","1000","Euro","2008","Western calendar year","23381000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2009","500","1999 FIM euro / euro","1993","Western calendar year","25040000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2009","1000","Euro","2008","Western calendar year","32973000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2009","500","1999 FIM euro / euro","1993","Western calendar year","34338000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2008","1000","Euro","2008","Western calendar year","21152000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2008","500","1999 FIM euro / euro","1993","Western calendar year","17207000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2008","1000","Euro","2008","Western calendar year","62580000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2008","500","1999 FIM euro / euro","1993","Western calendar year","62153000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2008","1000","Euro","2008","Western calendar year","52673000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2008","500","1999 FIM euro / euro","1993","Western calendar year","46972000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2008","1000","Euro","2008","Western calendar year","52673000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2008","500","1999 FIM euro / euro","1993","Western calendar year","46972000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2008","1000","Euro","2008","Western calendar year","34565000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2008","500","1999 FIM euro / euro","1993","Western calendar year","36548000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2008","1000","Euro","2008","Western calendar year","48854000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2008","500","1999 FIM euro / euro","1993","Western calendar year","50322000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2007","1000","Euro","2008","Western calendar year","19702000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2007","500","1999 FIM euro / euro","1993","Western calendar year","16044000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2007","1000","Euro","2008","Western calendar year","58579000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2007","500","1999 FIM euro / euro","1993","Western calendar year","57735000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2007","1000","Euro","2008","Western calendar year","52704000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2007","500","1999 FIM euro / euro","1993","Western calendar year","48437000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2007","1000","Euro","2008","Western calendar year","52704000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2007","500","1999 FIM euro / euro","1993","Western calendar year","48437000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2007","1000","Euro","2008","Western calendar year","32646000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2007","500","1999 FIM euro / euro","1993","Western calendar year","33025000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2007","1000","Euro","2008","Western calendar year","45696000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2007","500","1999 FIM euro / euro","1993","Western calendar year","46478000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2006","1000","Euro","2008","Western calendar year","18578000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2006","500","1999 FIM euro / euro","1993","Western calendar year","14960000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2006","1000","Euro","2008","Western calendar year","55152000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2006","500","1999 FIM euro / euro","1993","Western calendar year","54092000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2006","1000","Euro","2008","Western calendar year","46171000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2006","500","1999 FIM euro / euro","1993","Western calendar year","41919000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2006","1000","Euro","2008","Western calendar year","46171000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2006","500","1999 FIM euro / euro","1993","Western calendar year","41919000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2006","1000","Euro","2008","Western calendar year","23874000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2006","500","1999 FIM euro / euro","1993","Western calendar year","24614000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2006","1000","Euro","2008","Western calendar year","33671000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2006","500","1999 FIM euro / euro","1993","Western calendar year","34372000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2005","1000","Euro","2008","Western calendar year","17815000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2005","500","1999 FIM euro / euro","1993","Western calendar year","14441000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2005","1000","Euro","2008","Western calendar year","52009000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2005","500","1999 FIM euro / euro","1993","Western calendar year","51416000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2005","1000","Euro","2008","Western calendar year","43924000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2005","500","1999 FIM euro / euro","1993","Western calendar year","38967000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2005","1000","Euro","2008","Western calendar year","43924000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2005","500","1999 FIM euro / euro","1993","Western calendar year","38967000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2005","1000","Euro","2008","Western calendar year","17184000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2005","500","1999 FIM euro / euro","1993","Western calendar year","17662000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2005","1000","Euro","2008","Western calendar year","26796000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2005","500","1999 FIM euro / euro","1993","Western calendar year","26942000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2004","1000","Euro","2008","Western calendar year","16974000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2004","500","1999 FIM euro / euro","1993","Western calendar year","13852000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2004","300","1999 FIM euro / euro","1993","Western calendar year","14655000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2004","1000","Euro","2008","Western calendar year","49277000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2004","500","1999 FIM euro / euro","1993","Western calendar year","48703000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2004","300","1999 FIM euro / euro","1993","Western calendar year","48613000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2004","1000","Euro","2008","Western calendar year","43576000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2004","500","1999 FIM euro / euro","1993","Western calendar year","39231000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2004","300","1999 FIM euro / euro","1993","Western calendar year","40283000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2004","1000","Euro","2008","Western calendar year","43576000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2004","500","1999 FIM euro / euro","1993","Western calendar year","39231000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2004","300","1999 FIM euro / euro","1993","Western calendar year","40283000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2004","1000","Euro","2008","Western calendar year","16864000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2004","500","1999 FIM euro / euro","1993","Western calendar year","17291000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2004","300","1999 FIM euro / euro","1993","Western calendar year","15147000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Adjustment entry for FISIM (Nominal Sector)","","2004","300","1999 FIM euro / euro","1993","Western calendar year","-2964000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2004","1000","Euro","2008","Western calendar year","26757000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2004","500","1999 FIM euro / euro","1993","Western calendar year","26972000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Uses","Property income","D.4","2004","300","1999 FIM euro / euro","1993","Western calendar year","24543000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2003","1000","Euro","2008","Western calendar year","16123000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2003","500","1999 FIM euro / euro","1993","Western calendar year","13206000000",""
"Finland","4.8","I. Production account  -  Uses","Less: Consumption of fixed capital","K.1","2003","300","1999 FIM euro / euro","1993","Western calendar year","14189000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2003","1000","Euro","2008","Western calendar year","47380000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2003","500","1999 FIM euro / euro","1993","Western calendar year","46906000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","Compensation of employees","D.1","2003","300","1999 FIM euro / euro","1993","Western calendar year","46772000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2003","1000","Euro","2008","Western calendar year","40727000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2003","500","1999 FIM euro / euro","1993","Western calendar year","36618000000",""
"Finland","4.8","II.1.1 Generation of income account  -  Uses","OPERATING SURPLUS, GROSS","B.2g","2003","300","1999 FIM euro / euro","1993","Western calendar year","37652000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2003","1000","Euro","2008","Western calendar year","40727000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2003","500","1999 FIM euro / euro","1993","Western calendar year","36618000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","OPERATING SURPLUS, GROSS","B.2g","2003","300","1999 FIM euro / euro","1993","Western calendar year","37652000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2003","1000","Euro","2008","Western calendar year","14986000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2003","500","1999 FIM euro / euro","1993","Western calendar year","14931000000",""
"Finland","4.8","II.1.2 Allocation of primary income account  -  Resources","Property income","D.4","2003","300","1999 FIM euro / euro","1993","Western calendar year","14688000000",""
