"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes"
"Chile","4.6","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2005","100","Chilean peso                            ","1993","Western calendar year","4776807034599.67","5"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2005","1000","Chilean peso","2008","Western calendar year","10668340465125.7","4"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2005","200","Chilean peso","1993","Western calendar year","10591643328863.8","4"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2005","100","Chilean peso                            ","1993","Western calendar year","3026273856273.32","4"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2005","100","Chilean peso                            ","1993","Western calendar year","4776807034599.67","5"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2005","1000","Chilean peso","2008","Western calendar year","24251045724071",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2005","200","Chilean peso","1993","Western calendar year","24570888831267",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2005","100","Chilean peso                            ","1993","Western calendar year","24821879150149.2",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2005","1000","Chilean peso","2008","Western calendar year","11187548044254.8",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2005","200","Chilean peso","1993","Western calendar year","10770095179510.5",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2005","100","Chilean peso                            ","1993","Western calendar year","10226732884343",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2005","1000","Chilean peso","2008","Western calendar year","1534114089565.62",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2005","200","Chilean peso","1993","Western calendar year","1457430228832.91",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2005","100","Chilean peso                            ","1993","Western calendar year","1332820249191.76",""
"Chile","4.6","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2004","100","Chilean peso                            ","1993","Western calendar year","1670046868556",""
"Chile","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2004","200","Chilean peso","1993","Western calendar year","1633423090219.29",""
"Chile","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2004","100","Chilean peso                            ","1993","Western calendar year","2875019446495.53",""
"Chile","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2004","200","Chilean peso","1993","Western calendar year","10184760332036.8","4"
"Chile","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2004","100","Chilean peso                            ","1993","Western calendar year","2848192642158.31","4"
"Chile","4.6","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2004","100","Chilean peso                            ","1993","Western calendar year","4560930590574.77","5"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2004","200","Chilean peso","1993","Western calendar year","10184760332036.8","4"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2004","100","Chilean peso                            ","1993","Western calendar year","2848192642158.31","4"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2004","100","Chilean peso                            ","1993","Western calendar year","4560930590574.77","5"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2004","200","Chilean peso","1993","Western calendar year","22668500419208.3",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2004","100","Chilean peso                            ","1993","Western calendar year","22799841000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2004","200","Chilean peso","1993","Western calendar year","7595388831770.23",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2004","100","Chilean peso                            ","1993","Western calendar year","8299259145937.22",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2004","200","Chilean peso","1993","Western calendar year","1251988905909.29",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2004","100","Chilean peso                            ","1993","Western calendar year","1187840000000",""
"Chile","4.6","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2003","100","Chilean peso                            ","1993","Western calendar year","1555941615938.06",""
"Chile","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2003","100","Chilean peso                            ","1993","Western calendar year","2695058624681.08",""
"Chile","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2003","100","Chilean peso                            ","1993","Western calendar year","2181290000000","4"
"Chile","4.6","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2003","100","Chilean peso                            ","1993","Western calendar year","4599430000000","5"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2003","100","Chilean peso                            ","1993","Western calendar year","2181290000000","4"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2003","100","Chilean peso                            ","1993","Western calendar year","4599430000000","5"
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2003","100","Chilean peso                            ","1993","Western calendar year","21098354000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2003","100","Chilean peso                            ","1993","Western calendar year","7814370000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2003","100","Chilean peso                            ","1993","Western calendar year","1291130000000",""
"Chile","4.6","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2002","100","Chilean peso                            ","1993","Western calendar year","1688812000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2002","100","Chilean peso                            ","1993","Western calendar year","1516877000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2002","100","Chilean peso                            ","1993","Western calendar year","2718488000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2002","100","Chilean peso                            ","1993","Western calendar year","3561985000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2002","100","Chilean peso                            ","1993","Western calendar year","2718488000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2002","100","Chilean peso                            ","1993","Western calendar year","3561985000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2002","100","Chilean peso                            ","1993","Western calendar year","18755100000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2002","100","Chilean peso                            ","1993","Western calendar year","8152830000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2002","100","Chilean peso                            ","1993","Western calendar year","1196045000000",""
"Chile","4.6","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2001","100","Chilean peso                            ","1993","Western calendar year","1558474000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2001","100","Chilean peso                            ","1993","Western calendar year","1431463000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2001","100","Chilean peso                            ","1993","Western calendar year","2570600000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2001","100","Chilean peso                            ","1993","Western calendar year","3448803000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2001","100","Chilean peso                            ","1993","Western calendar year","2570600000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2001","100","Chilean peso                            ","1993","Western calendar year","3448803000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2001","100","Chilean peso                            ","1993","Western calendar year","17698871000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2001","100","Chilean peso                            ","1993","Western calendar year","8070209000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2001","100","Chilean peso                            ","1993","Western calendar year","1297088000000",""
"Chile","4.6","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2000","100","Chilean peso                            ","1993","Western calendar year","1435693000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2000","100","Chilean peso                            ","1993","Western calendar year","1326687000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2000","100","Chilean peso                            ","1993","Western calendar year","2264217000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2000","100","Chilean peso                            ","1993","Western calendar year","3644194000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2000","100","Chilean peso                            ","1993","Western calendar year","2264217000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2000","100","Chilean peso                            ","1993","Western calendar year","3644194000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2000","100","Chilean peso                            ","1993","Western calendar year","16404410000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2000","100","Chilean peso                            ","1993","Western calendar year","7289052000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2000","100","Chilean peso                            ","1993","Western calendar year","1330177000000",""
"Chile","4.6","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1999","100","Chilean peso                            ","1993","Western calendar year","1347925000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1999","100","Chilean peso                            ","1993","Western calendar year","1281225000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1999","100","Chilean peso                            ","1993","Western calendar year","2207270000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1999","100","Chilean peso                            ","1993","Western calendar year","3567240000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1999","100","Chilean peso                            ","1993","Western calendar year","2207270000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","1999","100","Chilean peso                            ","1993","Western calendar year","3567240000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","1999","100","Chilean peso                            ","1993","Western calendar year","15427966000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1999","100","Chilean peso                            ","1993","Western calendar year","6465972000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","1999","100","Chilean peso                            ","1993","Western calendar year","1339271000000",""
"Chile","4.6","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1998","100","Chilean peso                            ","1993","Western calendar year","1316752000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1998","100","Chilean peso                            ","1993","Western calendar year","1295713000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1998","100","Chilean peso                            ","1993","Western calendar year","2568676000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1998","100","Chilean peso                            ","1993","Western calendar year","3497019000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1998","100","Chilean peso                            ","1993","Western calendar year","2568676000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","1998","100","Chilean peso                            ","1993","Western calendar year","3497019000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","1998","100","Chilean peso                            ","1993","Western calendar year","14707722000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1998","100","Chilean peso                            ","1993","Western calendar year","6579233000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","1998","100","Chilean peso                            ","1993","Western calendar year","1410204000000",""
"Chile","4.6","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1997","100","Chilean peso                            ","1993","Western calendar year","1215875000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1997","100","Chilean peso                            ","1993","Western calendar year","1174609000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1997","100","Chilean peso                            ","1993","Western calendar year","2724540000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1997","100","Chilean peso                            ","1993","Western calendar year","3527280000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1997","100","Chilean peso                            ","1993","Western calendar year","2724540000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","1997","100","Chilean peso                            ","1993","Western calendar year","3527280000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","1997","100","Chilean peso                            ","1993","Western calendar year","13387314000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1997","100","Chilean peso                            ","1993","Western calendar year","5462199000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","1997","100","Chilean peso                            ","1993","Western calendar year","1221867000000",""
"Chile","4.6","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1996","100","Chilean peso                            ","1993","Western calendar year","1112542000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1996","100","Chilean peso                            ","1993","Western calendar year","1110741000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1996","100","Chilean peso                            ","1993","Western calendar year","2479829000000",""
"Chile","4.6","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1996","100","Chilean peso                            ","1993","Western calendar year","3326186000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1996","100","Chilean peso                            ","1993","Western calendar year","2479829000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","1996","100","Chilean peso                            ","1993","Western calendar year","3326186000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","1996","100","Chilean peso                            ","1993","Western calendar year","11843371000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1996","100","Chilean peso                            ","1993","Western calendar year","5142847000000",""
"Chile","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","1996","100","Chilean peso                            ","1993","Western calendar year","1008557000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2015","1000","Yuan Renminbi","2008","Western calendar year","11732310000000",""
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2015","1000","Yuan Renminbi","2008","Western calendar year","4622350000000","1"
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2015","1000","Yuan Renminbi","2008","Western calendar year","4622350000000","1"
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2015","1000","Yuan Renminbi","2008","Western calendar year","35707580000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2015","1000","Yuan Renminbi","2008","Western calendar year","2490880000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2015","1000","Yuan Renminbi","2008","Western calendar year","1021620000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2014","1000","Yuan Renminbi","2008","Western calendar year","10967508000000",""
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2014","1000","Yuan Renminbi","2008","Western calendar year","4397706000000","1"
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2014","1000","Yuan Renminbi","2008","Western calendar year","4397706000000","1"
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2014","1000","Yuan Renminbi","2008","Western calendar year","32834737000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2014","1000","Yuan Renminbi","2008","Western calendar year","2450876000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2014","1000","Yuan Renminbi","2008","Western calendar year","936008000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2013","1000","Yuan Renminbi","2008","Western calendar year","10141527000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2013","400","Yuan Renminbi","1993","Western calendar year","10141530000000",""
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2013","1000","Yuan Renminbi","2008","Western calendar year","4062565000000","1"
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2013","400","Yuan Renminbi","1993","Western calendar year","4062560000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2013","1000","Yuan Renminbi","2008","Western calendar year","4062565000000","1"
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2013","400","Yuan Renminbi","1993","Western calendar year","4062560000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2013","1000","Yuan Renminbi","2008","Western calendar year","29896609000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2013","400","Yuan Renminbi","1993","Western calendar year","29896610000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2013","1000","Yuan Renminbi","2008","Western calendar year","2182440000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2013","400","Yuan Renminbi","1993","Western calendar year","2182440000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2013","1000","Yuan Renminbi","2008","Western calendar year","765630000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2013","400","Yuan Renminbi","1993","Western calendar year","765630000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2012","1000","Yuan Renminbi","2008","Western calendar year","9211991000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2012","400","Yuan Renminbi","1993","Western calendar year","9211990000000",""
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2012","1000","Yuan Renminbi","2008","Western calendar year","3748390000000","1"
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2012","400","Yuan Renminbi","1993","Western calendar year","3748390000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2012","1000","Yuan Renminbi","2008","Western calendar year","3748390000000","1"
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2012","400","Yuan Renminbi","1993","Western calendar year","3748390000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2012","1000","Yuan Renminbi","2008","Western calendar year","26510590000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2012","400","Yuan Renminbi","1993","Western calendar year","26510590000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2012","1000","Yuan Renminbi","2008","Western calendar year","2451890000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2012","400","Yuan Renminbi","1993","Western calendar year","2451890000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2012","1000","Yuan Renminbi","2008","Western calendar year","862480000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2012","400","Yuan Renminbi","1993","Western calendar year","862480000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2011","1000","Yuan Renminbi","2008","Western calendar year","8349652000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2011","400","Yuan Renminbi","1993","Western calendar year","8349650000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2011","300","Yuan Renminbi","1993","Western calendar year","8038550000000",""
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2011","1000","Yuan Renminbi","2008","Western calendar year","3485868000000","1"
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2011","400","Yuan Renminbi","1993","Western calendar year","3485870000000",""
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2011","300","Yuan Renminbi","1993","Western calendar year","5133540000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2011","1000","Yuan Renminbi","2008","Western calendar year","3485868000000","1"
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2011","400","Yuan Renminbi","1993","Western calendar year","3485870000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2011","300","Yuan Renminbi","1993","Western calendar year","5133540000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2011","1000","Yuan Renminbi","2008","Western calendar year","23593545000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2011","400","Yuan Renminbi","1993","Western calendar year","23593540000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2011","300","Yuan Renminbi","1993","Western calendar year","22242380000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2011","1000","Yuan Renminbi","2008","Western calendar year","1924260000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2011","400","Yuan Renminbi","1993","Western calendar year","1924260000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2011","300","Yuan Renminbi","1993","Western calendar year","1885320000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2011","1000","Yuan Renminbi","2008","Western calendar year","628770000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2011","400","Yuan Renminbi","1993","Western calendar year","628770000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2011","300","Yuan Renminbi","1993","Western calendar year","832960000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2010","1000","Yuan Renminbi","2008","Western calendar year","7052327000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2010","400","Yuan Renminbi","1993","Western calendar year","7052330000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2010","300","Yuan Renminbi","1993","Western calendar year","6853100000000",""
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2010","1000","Yuan Renminbi","2008","Western calendar year","2932203000000","1"
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2010","400","Yuan Renminbi","1993","Western calendar year","2932200000000",""
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2010","300","Yuan Renminbi","1993","Western calendar year","4272410000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2010","1000","Yuan Renminbi","2008","Western calendar year","2932203000000","1"
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2010","400","Yuan Renminbi","1993","Western calendar year","2932200000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2010","300","Yuan Renminbi","1993","Western calendar year","4272410000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2010","1000","Yuan Renminbi","2008","Western calendar year","19841027000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2010","400","Yuan Renminbi","1993","Western calendar year","19841030000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2010","300","Yuan Renminbi","1993","Western calendar year","19086950000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2010","1000","Yuan Renminbi","2008","Western calendar year","1434570000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2010","400","Yuan Renminbi","1993","Western calendar year","1434570000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2010","300","Yuan Renminbi","1993","Western calendar year","1295670000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2010","1000","Yuan Renminbi","2008","Western calendar year","403190000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2010","400","Yuan Renminbi","1993","Western calendar year","403190000000",""
"China","4.6","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2010","300","Yuan Renminbi","1993","Western calendar year","468580000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2009","1000","Yuan Renminbi","2008","Western calendar year","5842325000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2009","400","Yuan Renminbi","1993","Western calendar year","5842330000000",""
"China","4.6","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2009","300","Yuan Renminbi","1993","Western calendar year","6018660000000",""
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2009","1000","Yuan Renminbi","2008","Western calendar year","2347780000000","1"
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2009","400","Yuan Renminbi","1993","Western calendar year","2347780000000",""
"China","4.6","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2009","300","Yuan Renminbi","1993","Western calendar year","3172210000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2009","1000","Yuan Renminbi","2008","Western calendar year","2347780000000","1"
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2009","400","Yuan Renminbi","1993","Western calendar year","2347780000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2009","300","Yuan Renminbi","1993","Western calendar year","3172210000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2009","1000","Yuan Renminbi","2008","Western calendar year","17023183000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2009","400","Yuan Renminbi","1993","Western calendar year","17023180000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2009","300","Yuan Renminbi","1993","Western calendar year","16695790000000",""
"China","4.6","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2009","1000","Yuan Renminbi","2008","Western calendar year","1252510000000",""
